 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Cash flow rate over revenues
0.517476722,0.580353249,0.571122651,0.597846611,0.597846611,0.998927606,0.797714284,0.809621402,0.304178563,0.781902467,0.000109392,0.466530787
0.48003705,0.528783253,0.53000696,0.607258681,0.607258681,0.999018426,0.79739278,0.809294216,0.30342688,0.781551027,0.000169523,0.485961601
0.459757227,0.527583951,0.511751164,0.597457444,0.597457444,0.998930264,0.797339381,0.809268827,0.303518,0.781521132,0.000100488,0.462434262
0.430507483,0.506378107,0.481503292,0.60705689,0.60705689,0.998870295,0.797146811,0.809102305,0.303306997,0.781257693,0.000314531,0.461416002
0.466045922,0.539904056,0.51940682,0.604102106,0.604102106,0.998892826,0.797544955,0.809478705,0.303955475,0.781598887,0.000244456,0.461147597
0.432116219,0.492368077,0.475882007,0.600686087,0.600686087,0.998922869,0.797206159,0.809117798,0.303300713,0.781347097,0.000159694,0.459340899
0.5029006,0.547045355,0.559130574,0.602509405,0.602509405,0.998984918,0.797423077,0.809347336,0.303549904,0.781605624,0.000126738,0.465440393
0.506751816,0.563399477,0.563359923,0.604599374,0.604599374,0.998995086,0.797593374,0.809507609,0.303826166,0.781806747,0.000150212,0.480658933
0.50056062,0.549662015,0.553134536,0.603222877,0.603222877,0.998966661,0.797443413,0.809356711,0.303623623,0.78162022,0.000156572,0.46731587
0.499341881,0.558002617,0.548155683,0.605810115,0.606083974,0.999043153,0.797477306,0.809377542,0.303522834,0.781643238,0.000125928,0.471752934
0.462048457,0.517553423,0.513785535,0.602314821,0.602314821,0.998931997,0.797294282,0.809222998,0.303435581,0.781465553,0.000176808,0.461556914
0.453809779,0.482119494,0.504416725,0.600736534,0.600736534,0.998959959,0.796923806,0.808870423,0.302729578,0.781403518,0.000123269,0.462382258
0.470725881,0.507740951,0.523796777,0.594971101,0.594971101,0.998887511,0.797297602,0.809229247,0.303534436,0.78148422,0.000103263,0.475921592
0.538829035,0.604611862,0.593714867,0.600952738,0.600952738,0.99898538,0.797574283,0.809477924,0.303813115,0.781759028,0.000101529,0.461798478
0.418563838,0.391463149,0.440173457,0.584132086,0.583879848,0.99862649,0.79677343,0.808608727,0.303164395,0.781011236,0.000186522,0.461895775
0.524691659,0.575719581,0.568124632,0.605954251,0.605954251,0.999041074,0.797454342,0.809358533,0.303487063,0.781619659,0.000125928,0.462248056
0.442353629,0.533798517,0.489640773,0.595432335,0.595432335,0.998574841,0.797463196,0.809317261,0.304477787,0.780640288,0.000423692,0.459869321
0.478038317,0.559147405,0.528026126,0.603842661,0.603878695,0.999006872,0.79745946,0.809371162,0.303567307,0.781585553,0.000126738,0.46025683
0.552673914,0.60123201,0.600995771,0.624785598,0.624785598,0.999271359,0.797725627,0.809604997,0.303479328,0.781885765,0.000197738,0.483915016
0.461999708,0.519679459,0.512928958,0.598985284,0.598985284,0.998925642,0.79733191,0.809270259,0.303514616,0.781525062,0.000129629,0.4624762
0.509335543,0.572666812,0.562931634,0.599446518,0.599446518,0.998953489,0.797681635,0.809591847,0.304067382,0.781877203,0.000109161,0.467627891
0.46633842,0.519952028,0.516355265,0.606955995,0.606955995,0.998999245,0.797313926,0.80922417,0.303328992,0.781477062,0.000183862,0.483312784
0.457417248,0.523877017,0.509181434,0.606494761,0.606494761,0.998858162,0.797175724,0.808974451,0.30338289,0.781377834,0.000317653,0.459260378
0.407058938,0.461731356,0.453985759,0.61143862,0.61143862,0.998752783,0.79684011,0.808799466,0.303016958,0.781051657,0.000502441,0.458755441
0.48003705,0.546227649,0.535092885,0.612072817,0.612072817,0.998913856,0.797692564,0.809626479,0.30416962,0.781998326,0.000351419,0.462964361
0.483742017,0.526820759,0.538412121,0.599410484,0.599410484,0.998958573,0.797354598,0.80928367,0.303485371,0.781561834,0.000103495,0.473762613
0.400526495,0.411415177,0.446704856,0.595698987,0.595698987,0.998897102,0.796734971,0.808699735,0.302531385,0.781127166,0.00010546,0.46392894
0.364841808,0.318414741,0.393115263,0.49424898,0.49424898,0.996804195,0.789247985,0.801096991,0.293828533,0.776306944,0.000572169,0.464053077
0.492955687,0.536088094,0.548209219,0.604044451,0.604044451,0.998995548,0.797392642,0.809318693,0.303474253,0.781581764,0.000140845,0.466901521
0.474138351,0.530800262,0.527544301,0.602646334,0.602646334,0.998977292,0.797380606,0.809307366,0.303491655,0.781571238,0.000136682,0.47797321
0.478915809,0.420955081,0.525563467,0.598733046,0.598733046,0.998877459,0.796933352,0.80888136,0.302919312,0.781541904,0.000173917,0.470335422
0.496953152,0.558111644,0.546121313,0.60566598,0.605139884,0.999029865,0.797467069,0.809371553,0.303532744,0.781637483,0.000124078,0.461832029
0.476088334,0.532980811,0.529203919,0.602105825,0.602105825,0.99895164,0.797385725,0.809309839,0.303554255,0.781569553,0.000153681,0.460862417
0.460195973,0.512265591,0.512018845,0.59933121,0.59933121,0.998936966,0.797218748,0.809153342,0.30329322,0.781486325,0.000123847,0.461174438
0.528104129,0.59583515,0.579313668,0.603417461,0.603417461,0.99900664,0.797580093,0.80947506,0.303778793,0.781743589,0.000119568,0.476590926
0.419100083,0.467291758,0.466513197,0.591944248,0.592182072,0.998781901,0.79705523,0.808998407,0.303331892,0.781214044,0.000164319,0.460414517
0.528981621,0.582533799,0.572782269,0.607525332,0.607525332,0.999060486,0.797470528,0.809371944,0.303474736,0.781634817,0.00013171,0.468332453
0.446009847,0.505233319,0.490550886,0.591043399,0.591043399,0.998703676,0.796845782,0.808885006,0.30312959,0.780876639,0.00022445,0.449003967
0.493248184,0.554186655,0.539482842,0.603748973,0.603698525,0.999013573,0.797456832,0.809355148,0.303548938,0.781617273,0.000117255,0.462323545
0.537025301,0.562799826,0.568178168,0.621499301,0.621499301,0.999197293,0.797628236,0.809446417,0.303464101,0.78171608,0.000219016,0.480523053
0.451518549,0.508177061,0.505219766,0.600851843,0.600851843,0.998918131,0.797271594,0.809226774,0.303424704,0.781491518,0.000167095,0.46493378
0.511919271,0.578935892,0.56651855,0.601089667,0.601089667,0.998984918,0.797697268,0.809607861,0.304028952,0.781890256,0.000104073,0.471952559
0.472285867,0.536088094,0.525563467,0.605918217,0.605918217,0.998898373,0.797434144,0.809358533,0.303750273,0.781558185,0.000268161,0.469275224
0.465363428,0.535542957,0.517907811,0.611777339,0.611777339,0.998747468,0.797494322,0.80941582,0.304171071,0.781650536,0.000513195,0.458913129
0.467605908,0.536960314,0.518229027,0.617384223,0.617384223,0.998854003,0.797436358,0.809357752,0.303846952,0.781557203,0.000496543,0.465465556
0.469945888,0.536197122,0.521227046,0.616130241,0.616130241,0.998917322,0.797513828,0.809425064,0.303849853,0.781676641,0.000412938,0.46274796
0.467020914,0.533744003,0.519192676,0.60052033,0.60052033,0.998950138,0.79741201,0.809331973,0.30360332,0.781588641,0.000129744,0.469367488
0.487300736,0.540830789,0.54167782,0.603518356,0.603518356,0.998973594,0.797411318,0.809334968,0.303553047,0.781586115,0.00015449,0.464875066
0.461414713,0.50174444,0.507950104,0.59802678,0.59802678,0.998893289,0.797219025,0.809148134,0.303385066,0.781454606,0.000146627,0.466678409
0.4799883,0.540340166,0.535788854,0.602855331,0.602855331,0.998939623,0.797408551,0.809341217,0.303619272,0.781598325,0.000177733,0.461494846
0.471457125,0.544537724,0.52117351,0.603813834,0.603684112,0.99902559,0.797420448,0.809335879,0.303460234,0.781568992,0.000104998,0.463737702
0.461170965,0.522296119,0.513250174,0.601183355,0.601197769,0.998942627,0.797321535,0.809251511,0.303461201,0.781504571,0.000148246,0.461167728
0.452932287,0.494657654,0.494833771,0.589493939,0.589493939,0.998731869,0.797155803,0.809090848,0.303612263,0.781331658,0.000171258,0.462669116
0.529225369,0.5781727,0.568392312,0.608555903,0.608555903,0.999073773,0.797486298,0.809379755,0.303474494,0.781645483,0.000135063,0.463445812
0.495149417,0.557184911,0.539696986,0.594207181,0.594207181,0.998434797,0.799953324,0.811018289,0.309121306,0.7834264,0.000544185,0.456242504
0.494028177,0.55614915,0.539696986,0.603273325,0.603021087,0.999016115,0.797447563,0.809353456,0.303527426,0.781612641,0.000103842,0.460728215
0.512065519,0.550261666,0.55511537,0.619178714,0.619178714,0.999109478,0.797512721,0.809399806,0.303445974,0.781665554,0.000269664,0.474421882
0.486228246,0.551733537,0.53787676,0.600239265,0.600239265,0.998964812,0.797505943,0.809425455,0.303736738,0.781680431,0.000110548,0.475559246
0.483205772,0.532435674,0.526848332,0.606516381,0.606516381,0.998961577,0.797493769,0.809328067,0.303722477,0.781587238,0.000214506,0.469905975
0.448252328,0.514827737,0.498045934,0.612180919,0.612180919,0.998695587,0.796429377,0.808412129,0.302418995,0.780594674,0.000571591,0.463519623
0.479062058,0.537505451,0.531131217,0.617204053,0.617204053,0.998841986,0.797439263,0.809363871,0.303877165,0.781700501,0.000505678,0.459802219
0.469604641,0.533089839,0.520959366,0.60739561,0.60739561,0.998762605,0.797394164,0.809324031,0.303964418,0.781636641,0.000427739,0.462385614
0.450056062,0.497819451,0.497778254,0.596650283,0.596650283,0.998843834,0.797205052,0.809156988,0.30346386,0.781398325,0.000173917,0.462909002
0.428460001,0.475795901,0.470742545,0.594106286,0.594106286,0.998814139,0.796994775,0.808924976,0.303158836,0.781149623,0.000162932,0.527200289
0.456101009,0.50670519,0.502382355,0.599187074,0.599187074,0.99886186,0.7972644,0.809196307,0.303530327,0.781446465,0.000196813,0.462492975
0.453127285,0.514991278,0.501954066,0.601168942,0.601255423,0.998986535,0.797324163,0.809255287,0.303373706,0.781509343,0.000105114,0.464346645
0.442061132,0.504579154,0.494084266,0.598163709,0.598156503,0.998861398,0.797111811,0.80909254,0.303264458,0.781331518,0.000180624,0.460037073
0.461317213,0.470017444,0.511376412,0.599324003,0.599324003,0.998952564,0.796846889,0.808805064,0.302610662,0.781494044,0.00010812,0.456492455
0.393847804,0.426897078,0.429626854,0.595100823,0.594783724,0.99881957,0.796720031,0.808672784,0.302667462,0.780901903,0.000168367,0.458918162
0.509384293,0.556912342,0.551260774,0.605903804,0.605903804,0.999032292,0.797440369,0.809344342,0.30348102,0.781615027,0.000133791,0.470202897
0.388046605,0.461458788,0.458108036,0.596289944,0.596289944,0.998682299,0.795878367,0.808276203,0.301484104,0.780657691,0.000329911,0.30665224
0.527275386,0.569014392,0.572193372,0.619027371,0.619027371,0.999126925,0.797577741,0.809466076,0.303523076,0.781736291,0.00024989,0.4797581
0.491931946,0.548844309,0.542320253,0.606357832,0.606357832,0.999051819,0.797459322,0.80936309,0.303473286,0.781605764,0.00012165,0.465655117
0.479500804,0.565361971,0.530488784,0.60629297,0.606336211,0.999017733,0.797565983,0.809465556,0.303730937,0.781587238,0.000155415,0.464019526
0.464632184,0.514664195,0.513464318,0.605622739,0.605629946,0.9989506,0.797164103,0.809070927,0.303169229,0.781351027,0.000211268,0.464193989
0.497830644,0.564380724,0.548905188,0.611597169,0.611546722,0.999075044,0.797579125,0.809471154,0.303634257,0.781725484,0.000181781,0.469094051
0.484668259,0.530473179,0.539215161,0.605543464,0.605543464,0.998971861,0.797344638,0.809273905,0.303440173,0.781528009,0.000188719,0.464128566
0.512553015,0.570322721,0.56068312,0.605449776,0.605449776,0.999054708,0.797465962,0.80936934,0.303478845,0.781632431,0.000104304,0.461353933
0.477502072,0.543447449,0.528936239,0.603258911,0.60317243,0.998857353,0.79738697,0.809337962,0.303753415,0.781577553,0.000265039,0.45967305
0.514015502,0.559529001,0.567482199,0.606307384,0.606307384,0.999034372,0.797454618,0.809367257,0.303501565,0.781630466,0.000138301,0.463821578
0.524984156,0.562254688,0.579849028,0.610119777,0.609456752,0.999067649,0.797492247,0.809400066,0.303497697,0.781664712,0.000155415,0.462981136
0.535172817,0.560946358,0.574763103,0.605341674,0.605341674,0.999019813,0.797469006,0.809374938,0.303557397,0.781621203,0.000137492,0.468360971
0.532247843,0.580898386,0.584613737,0.612937632,0.612930426,0.999119761,0.797600568,0.809487949,0.303577941,0.78175608,0.000159,0.4644993
0.505630576,0.564980375,0.551849671,0.61049453,0.610458496,0.999075738,0.797530429,0.809415299,0.303547729,0.781680712,0.00016351,0.465911779
0.685077756,0.716365024,0.70255367,0.62219836,0.62219836,0.9993274,0.797820252,0.809622574,0.303527426,0.78189587,0.000100026,0.448066229
0.499926876,0.565470999,0.551903207,0.608599144,0.608620764,0.999032985,0.797449223,0.809363871,0.303495039,0.781625413,0.000176808,0.460174631
0.50168186,0.563126908,0.551689063,0.615560905,0.615560905,0.999063605,0.797517702,0.809414388,0.30355063,0.781677764,0.000257522,0.457307734
0.528786623,0.586513301,0.575726752,0.610862076,0.610415255,0.999121726,0.797578433,0.809460217,0.303535402,0.781729835,0.000116793,0.462759702
0.63315946,0.67722416,0.664650142,0.614054685,0.614054685,0.9991691,0.797627129,0.809490553,0.303521142,0.781756922,0.000127894,0.464373485
0.499000634,0.565361971,0.55864875,0.611344931,0.611150348,0.999062912,0.797457939,0.809375199,0.303447424,0.781657554,0.000187447,0.463330062
0.527324136,0.58226123,0.578296483,0.617002263,0.617002263,0.999080706,0.797505113,0.809407227,0.303493105,0.781678326,0.000263536,0.461417679
0.508409301,0.579481029,0.565287221,0.602480578,0.602466164,0.999002827,0.797456555,0.809379104,0.303570932,0.781634396,0.000108236,0.460416195
0.571198752,0.613552115,0.606456448,0.609009931,0.609009931,0.999113868,0.797564322,0.809436001,0.303527185,0.781710326,0.000102107,0.472100182
0.437429922,0.501798953,0.489480165,0.608772107,0.608772107,0.998992082,0.797240329,0.809183157,0.303215635,0.781429343,0.000220172,0.459909581
0.551406425,0.600141736,0.598747256,0.60934865,0.60934865,0.99906037,0.797506358,0.809405795,0.303537578,0.781671168,0.000161082,0.472078374
0.478038317,0.542357174,0.530435248,0.608469422,0.608469422,0.998972323,0.797382128,0.80932364,0.303504948,0.781566466,0.000235205,0.467060886
0.438209916,0.525894025,0.499705552,0.597032243,0.597406996,0.998925526,0.797343669,0.809295388,0.303535161,0.781494325,0.00010442,0.467188378
0.485594501,0.547208897,0.542427325,0.608678419,0.608678419,0.999008951,0.7973961,0.809332494,0.303452741,0.781590045,0.000201901,0.464292964
0.495051918,0.540340166,0.531184753,0.609139653,0.609139653,0.999023626,0.797423907,0.80931023,0.303470385,0.78157601,0.000194385,0.46146465
0.506800565,0.565034889,0.550832486,0.60665331,0.60665331,0.999006178,0.797468037,0.809372204,0.303583984,0.781620782,0.000172067,0.459235215
0.605225954,0.621838203,0.638149794,0.614573574,0.614573574,0.999138595,0.797588532,0.809463993,0.303517517,0.781738256,0.000166632,0.48528388
0.527567884,0.603957697,0.570587291,0.617204053,0.617204053,0.999136978,0.797676655,0.80953417,0.303674863,0.781729413,0.000210458,0.464108435
0.517330473,0.563181422,0.57155094,0.612382709,0.612382709,0.999092261,0.797488235,0.809395509,0.303439206,0.781659799,0.000177849,0.464972363
0.488568225,0.541921064,0.545371808,0.61186382,0.611388172,0.999066147,0.797366357,0.809308147,0.303280894,0.781565904,0.000188025,0.463029785
0.556866377,0.589784126,0.598318968,0.611575549,0.611575549,0.999100465,0.797502208,0.809405665,0.303446457,0.781676641,0.000156803,0.462595305
0.495685663,0.565361971,0.544729375,0.606574035,0.606797446,0.999067765,0.797511891,0.80940944,0.303531777,0.781642536,0.000112746,0.474802681
0.474479598,0.539631487,0.520049253,0.614220441,0.614220441,0.999080591,0.797505389,0.809364002,0.303493589,0.781589343,0.000219016,0.463863516
0.427143762,0.488006978,0.479308314,0.609420718,0.609701783,0.998970474,0.797129657,0.809086681,0.303067473,0.781323097,0.000256713,0.462174245
0.52225418,0.563563018,0.567268055,0.61202237,0.61202237,0.99911537,0.797533334,0.809432095,0.30346966,0.78169615,0.00014894,0.461915905
0.514405499,0.575392499,0.569088281,0.612166506,0.612166506,0.999036914,0.79748284,0.809397853,0.303545796,0.781662326,0.00022977,0.460389354
0.486081997,0.554786306,0.537930296,0.606883927,0.606883927,0.999004214,0.797446871,0.809361398,0.303551113,0.781602536,0.000177733,0.46205514
0.488275728,0.548735281,0.536752503,0.609118033,0.609118033,0.999016462,0.797410626,0.809322338,0.303462168,0.781581203,0.000201323,0.460486651
0.499829376,0.560619276,0.556132555,0.613838481,0.613838481,0.999053553,0.797503314,0.809424413,0.303546521,0.781678045,0.000239946,0.467854357
0.532832838,0.579699084,0.575244927,0.610566598,0.610566598,0.99909723,0.797575805,0.80944238,0.303581809,0.781692641,0.000143736,0.463152244
0.474723346,0.495693415,0.506022806,0.603539976,0.603539976,0.99898434,0.797305764,0.809154384,0.303345911,0.781401132,0.000143967,0.462029977
0.475308341,0.539849542,0.527383693,0.605795702,0.605795702,0.998979834,0.797377978,0.809301246,0.303481745,0.781558466,0.000184671,0.462274897
0.561010091,0.609136502,0.615504042,0.615409562,0.615409562,0.999171411,0.797572208,0.809469331,0.303420354,0.781754396,0.000147205,0.464001074
0.482815775,0.54317488,0.531184753,0.611092694,0.611092694,0.999014498,0.797389322,0.809315047,0.303429055,0.781567729,0.000234858,0.465722218
0.521425438,0.569123419,0.567696343,0.610919731,0.61085487,0.999044309,0.797482287,0.809397072,0.303529118,0.781645764,0.000201323,0.472578278
0.480719544,0.545300916,0.53637775,0.615135704,0.614811398,0.998991619,0.797408274,0.809341087,0.303510024,0.78160029,0.000317422,0.461259992
0.48232828,0.539304405,0.533915092,0.601507661,0.601594142,0.99897059,0.797373828,0.809311532,0.30349383,0.781570115,0.000126506,0.460339029
0.561692585,0.577027911,0.613844424,0.611935888,0.611935888,0.99911849,0.797511476,0.80940228,0.303424946,0.781667799,0.00014443,0.463999396
