cliente_id,respuesta,cobertura,genero,estado,prima_mensual,meses_sin_reclamo,meses_poliza,reclamos,polizas,poliza_tipo,canal
RN97635,No,Extended,M,Divorced,80,15,62,0,1,Corporate Auto,Call Center
BI76326,No,Premium,F,Single,156,6,86,0,9,Personal Auto,Call Center
JA34909,Yes,Basic,F,Married,71,29,70,0,1,Corporate Auto,Call Center
OJ90342,No,Basic,F,Married,62,19,73,0,1,Personal Auto,Web
CM88932,Yes,Extended,F,Married,88,4,83,0,1,Corporate Auto,Branch
JJ97525,Yes,Basic,M,Married,63,27,52,0,7,Personal Auto,Call Center
XV21647,No,Basic,F,Single,112,7,42,0,9,Personal Auto,Branch
MC83487,No,Basic,M,Single,68,19,53,3,3,Corporate Auto,Agent
BL90769,Yes,Basic,F,Divorced,106,18,95,0,2,Personal Auto,Web
CR57148,No,Basic,F,Married,74,32,39,0,3,Personal Auto,Branch
CP85232,No,Extended,M,Married,126,6,62,0,2,Special Auto,Agent
YL74732,No,Basic,F,Married,100,1,7,0,1,Personal Auto,Web
FG16766,No,Premium,F,Married,171,0,21,0,1,Personal Auto,Branch
NV55438,No,Basic,F,Single,72,25,76,0,3,Personal Auto,Agent
RM10880,Yes,Extended,F,Divorced,79,14,28,0,1,Corporate Auto,Branch
GL56175,No,Extended,M,Married,90,22,2,0,1,Personal Auto,Call Center
UK52289,Yes,Basic,F,Married,64,2,68,0,1,Special Auto,Agent
LL45497,No,Basic,F,Married,62,29,27,0,1,Personal Auto,Web
BC62782,No,Basic,F,Married,115,29,79,1,2,Personal Auto,Call Center
YM57893,No,Premium,M,Married,116,32,81,0,1,Personal Auto,Call Center
JP30654,No,Basic,F,Single,104,15,23,0,2,Personal Auto,Agent
RA66180,No,Basic,F,Married,72,29,54,4,1,Corporate Auto,Branch
EN60878,No,Extended,M,Single,85,2,20,0,3,Personal Auto,Branch
JF36291,Yes,Basic,M,Married,105,18,50,0,1,Personal Auto,Agent
BK59444,No,Basic,F,Single,68,8,61,0,2,Personal Auto,Branch
MK70700,No,Basic,M,Married,69,1,81,0,3,Personal Auto,Branch
IW71076,No,Basic,M,Married,63,13,71,0,5,Corporate Auto,Agent
AP98768,No,Extended,F,Single,98,9,50,0,2,Personal Auto,Agent
OM24164,No,Basic,M,Single,65,5,19,1,1,Personal Auto,Agent
QP84605,No,Premium,F,Divorced,111,4,47,0,3,Corporate Auto,Call Center
VC87846,No,Extended,M,Divorced,96,13,98,0,6,Corporate Auto,Agent
ZM92052,No,Basic,M,Single,67,20,37,0,1,Personal Auto,Agent
ON73702,No,Basic,F,Married,114,15,67,0,8,Corporate Auto,Agent
QQ90441,Yes,Premium,F,Single,116,23,21,0,2,Personal Auto,Agent
HU35721,No,Basic,M,Divorced,73,8,78,0,1,Personal Auto,Agent
XH85336,Yes,Basic,M,Divorced,69,1,78,0,9,Personal Auto,Agent
ZH17561,No,Extended,F,Divorced,136,0,25,0,1,Corporate Auto,Branch
AG85615,No,Extended,M,Single,87,9,75,0,2,Special Auto,Web
OY74069,No,Basic,F,Single,67,12,67,5,7,Personal Auto,Call Center
DJ91267,No,Extended,F,Married,244,29,22,0,2,Personal Auto,Agent
KB72438,No,Extended,F,Married,123,4,43,1,2,Personal Auto,Call Center
TR67616,No,Basic,M,Single,61,22,45,0,3,Corporate Auto,Web
GF65731,No,Basic,F,Married,113,15,6,0,2,Personal Auto,Call Center
HB67642,Yes,Basic,F,Married,109,10,59,0,2,Personal Auto,Agent
DP84567,No,Basic,M,Married,183,6,16,0,2,Personal Auto,Agent
VV77534,No,Premium,M,Married,176,25,29,0,5,Personal Auto,Call Center
GL67540,No,Basic,F,Married,73,21,80,0,6,Personal Auto,Agent
SV50502,No,Basic,F,Married,69,6,97,0,4,Corporate Auto,Branch
UK59698,No,Basic,F,Divorced,62,5,31,0,1,Personal Auto,Branch
OA57352,Yes,Extended,F,Divorced,86,21,76,0,6,Personal Auto,Branch
ZF84449,No,Basic,F,Single,112,7,34,1,1,Special Auto,Agent
VH31965,No,Basic,M,Married,67,13,43,1,9,Personal Auto,Call Center
HG39060,No,Basic,M,Single,74,34,51,0,4,Corporate Auto,Call Center
EM29359,No,Basic,M,Married,183,24,63,0,1,Personal Auto,Web
SF57173,No,Basic,M,Married,114,9,38,0,1,Personal Auto,Agent
OT47603,No,Extended,M,Married,127,3,93,0,3,Personal Auto,Agent
SW31412,No,Basic,F,Married,62,20,80,1,2,Personal Auto,Agent
JS36322,No,Extended,M,Single,136,14,69,1,8,Personal Auto,Agent
RE81445,No,Basic,F,Married,71,10,61,0,3,Personal Auto,Branch
RM24280,No,Premium,F,Married,112,4,49,0,1,Personal Auto,Agent
LC25393,No,Extended,M,Married,230,28,63,0,2,Personal Auto,Call Center
UX38930,No,Extended,F,Married,129,31,5,0,3,Personal Auto,Branch
HD95496,No,Basic,M,Married,66,27,1,0,2,Personal Auto,Agent
RX24650,Yes,Extended,M,Divorced,133,35,90,0,1,Corporate Auto,Agent
DW19309,No,Premium,M,Married,177,35,90,0,7,Corporate Auto,Agent
EG48956,No,Basic,M,Married,63,35,59,3,3,Personal Auto,Call Center
UF88986,No,Basic,F,Single,72,28,43,0,1,Personal Auto,Branch
DB42794,Yes,Premium,M,Married,110,6,74,0,1,Personal Auto,Branch
JB50798,No,Extended,F,Single,124,3,70,2,6,Corporate Auto,Agent
JY45873,Yes,Extended,F,Single,130,12,15,0,1,Corporate Auto,Agent
TE35785,No,Basic,M,Married,196,0,73,2,1,Personal Auto,Branch
CM55703,No,Basic,F,Divorced,74,1,6,1,1,Personal Auto,Agent
QN65180,No,Extended,F,Married,79,22,75,0,2,Personal Auto,Call Center
GE47180,No,Basic,M,Married,113,3,43,0,3,Personal Auto,Agent
VQ38776,No,Extended,F,Single,76,18,63,0,3,Personal Auto,Agent
ZY90118,No,Premium,M,Married,113,1,22,1,1,Corporate Auto,Call Center
IN17648,No,Basic,M,Single,74,1,62,0,7,Personal Auto,Agent
DF95759,No,Extended,M,Married,132,9,85,0,6,Personal Auto,Agent
QG45324,No,Basic,F,Married,73,9,14,0,2,Personal Auto,Agent
MN61620,No,Extended,F,Single,131,4,40,4,9,Personal Auto,Web
YH86390,No,Basic,F,Divorced,64,30,80,0,6,Corporate Auto,Agent
FY13480,No,Extended,M,Single,88,30,19,0,4,Personal Auto,Web
YH61661,No,Basic,M,Married,105,6,2,0,3,Special Auto,Branch
NL93182,No,Extended,M,Single,78,13,32,0,1,Corporate Auto,Web
UM45563,No,Basic,M,Single,114,19,69,0,1,Personal Auto,Call Center
WE68644,No,Basic,F,Married,100,4,6,0,1,Personal Auto,Branch
EZ30498,No,Basic,M,Married,117,15,93,0,6,Personal Auto,Web
QY74517,No,Basic,F,Single,73,24,57,0,4,Personal Auto,Branch
NM88660,No,Extended,M,Single,91,14,68,0,1,Corporate Auto,Agent
MZ82036,No,Basic,M,Divorced,63,30,57,0,6,Personal Auto,Branch
ID20929,No,Basic,M,Divorced,74,25,34,0,1,Corporate Auto,Branch
EY50028,No,Extended,M,Married,86,5,55,0,1,Corporate Auto,Agent
TT82373,No,Extended,F,Married,138,15,35,0,4,Personal Auto,Branch
OH64088,No,Basic,M,Single,65,32,52,0,2,Corporate Auto,Agent
SK97780,No,Extended,F,Married,90,27,37,0,2,Corporate Auto,Branch
IO33050,No,Basic,F,Divorced,65,1,47,1,3,Personal Auto,Call Center
XA55917,No,Basic,F,Married,113,10,15,1,9,Personal Auto,Web
JK32620,No,Basic,M,Single,68,3,4,0,1,Personal Auto,Web
RQ19236,No,Basic,M,Married,100,24,53,0,4,Personal Auto,Web
QC47433,No,Basic,M,Married,70,4,41,0,1,Personal Auto,Branch
RA93608,No,Extended,M,Married,76,24,32,1,2,Personal Auto,Agent
XH97711,No,Basic,M,Married,61,25,70,0,1,Corporate Auto,Agent
AU96286,No,Extended,F,Single,92,20,50,0,1,Corporate Auto,Web
KC17170,No,Basic,F,Married,68,9,8,0,5,Corporate Auto,Branch
ZN47335,No,Extended,M,Divorced,131,4,67,0,9,Corporate Auto,Web
EI46264,No,Basic,M,Married,65,27,36,2,1,Personal Auto,Branch
EK87864,No,Basic,F,Married,70,27,22,0,1,Special Auto,Agent
GV45403,No,Premium,M,Divorced,111,32,13,0,3,Corporate Auto,Branch
QK31192,No,Premium,M,Married,114,12,43,0,1,Corporate Auto,Branch
LU89008,No,Extended,F,Single,83,35,87,0,8,Personal Auto,Agent
NS10490,No,Basic,F,Married,70,16,33,0,2,Personal Auto,Agent
KL98495,No,Basic,M,Married,74,7,93,0,2,Personal Auto,Agent
IU96845,No,Extended,M,Married,80,20,36,0,8,Personal Auto,Call Center
QL93655,No,Extended,F,Married,95,14,64,0,2,Personal Auto,Agent
QZ42725,No,Basic,F,Single,64,12,24,0,1,Personal Auto,Agent
LZ34046,Yes,Basic,M,Married,66,25,3,0,2,Personal Auto,Agent
ZH19885,Yes,Basic,F,Single,65,15,58,0,1,Personal Auto,Agent
YE88490,Yes,Basic,F,Married,67,0,13,0,9,Personal Auto,Agent
YC80498,Yes,Basic,F,Single,65,2,37,0,4,Personal Auto,Web
AI85843,No,Extended,F,Married,86,1,27,2,9,Personal Auto,Branch
XD66024,No,Extended,F,Single,84,31,25,0,3,Personal Auto,Call Center
FY51713,No,Extended,F,Married,88,13,20,0,1,Personal Auto,Branch
PH26378,No,Extended,M,Single,92,3,28,0,4,Personal Auto,Agent
WQ18638,No,Basic,M,Married,69,15,21,0,3,Personal Auto,Agent
KY14688,No,Basic,F,Married,68,6,83,0,1,Personal Auto,Branch
TC97762,No,Basic,F,Married,62,6,88,0,5,Corporate Auto,Branch
QC87108,No,Basic,F,Single,74,5,51,0,2,Personal Auto,Web
CX12134,No,Premium,M,Single,110,0,87,0,1,Personal Auto,Agent
SM73248,No,Extended,M,Single,86,12,89,1,2,Corporate Auto,Agent
CK19789,No,Basic,F,Married,73,19,57,0,9,Personal Auto,Branch
UV12583,No,Basic,F,Married,117,34,23,0,1,Personal Auto,Agent
JC11405,Yes,Premium,M,Divorced,276,33,91,0,1,Personal Auto,Agent
KA89683,No,Basic,F,Single,70,20,81,0,1,Personal Auto,Branch
BG85305,No,Extended,M,Single,96,20,61,1,1,Personal Auto,Call Center
UQ87917,No,Basic,M,Married,106,23,90,0,2,Personal Auto,Branch
XN11823,No,Extended,F,Single,94,9,48,0,1,Corporate Auto,Web
OS46571,No,Basic,M,Single,66,2,75,0,2,Personal Auto,Branch
PX17116,No,Basic,M,Single,111,6,24,2,1,Corporate Auto,Agent
RP19541,Yes,Basic,M,Married,64,23,19,0,2,Personal Auto,Web
ZR25747,No,Premium,F,Married,103,33,90,0,4,Corporate Auto,Call Center
NQ86532,No,Basic,M,Married,66,31,70,0,1,Personal Auto,Agent
JY27336,No,Basic,F,Married,102,14,79,2,4,Corporate Auto,Agent
PB54378,No,Basic,F,Married,72,28,93,0,2,Corporate Auto,Branch
SV38190,No,Extended,F,Married,81,23,51,0,5,Personal Auto,Branch
CV24005,No,Basic,M,Married,66,17,18,0,1,Corporate Auto,Agent
EX28656,No,Premium,F,Divorced,253,15,59,0,1,Personal Auto,Agent
CF57022,No,Extended,M,Married,139,3,31,0,5,Personal Auto,Branch
GM16780,No,Extended,M,Single,137,0,86,3,2,Corporate Auto,Call Center
BX94438,No,Basic,F,Married,113,34,5,0,8,Corporate Auto,Call Center
RM41745,No,Premium,F,Married,110,20,66,0,7,Personal Auto,Agent
XR70252,No,Basic,F,Married,67,2,49,1,3,Personal Auto,Web
YH92099,No,Extended,F,Married,80,17,23,0,1,Special Auto,Agent
SG81493,No,Premium,M,Married,113,33,93,0,1,Corporate Auto,Web
ZX23819,No,Basic,F,Single,72,1,77,0,2,Personal Auto,Call Center
FJ54907,No,Basic,F,Married,180,24,66,0,1,Personal Auto,Agent
CU26127,No,Extended,F,Single,130,12,50,0,2,Corporate Auto,Branch
YH60476,Yes,Basic,M,Single,74,23,0,0,8,Corporate Auto,Call Center
ZZ97035,No,Extended,M,Single,203,20,66,0,2,Corporate Auto,Branch
GE82737,No,Extended,F,Single,86,19,93,3,5,Personal Auto,Agent
KY21873,No,Basic,M,Married,69,16,45,0,6,Personal Auto,Agent
UA51318,No,Basic,F,Single,68,2,10,1,9,Corporate Auto,Web
BV55014,No,Basic,M,Single,63,18,15,0,2,Personal Auto,Agent
HX21307,Yes,Basic,M,Divorced,66,6,27,0,1,Personal Auto,Agent
LQ68252,No,Basic,M,Single,102,10,65,0,1,Personal Auto,Web
CR92802,Yes,Basic,F,Married,69,2,70,1,1,Special Auto,Web
SL35268,No,Basic,M,Married,68,7,15,0,7,Corporate Auto,Web
RD62882,Yes,Extended,F,Divorced,95,13,20,0,5,Personal Auto,Call Center
JS42382,No,Extended,M,Married,76,19,83,0,4,Corporate Auto,Agent
BT30554,No,Extended,F,Single,98,1,15,0,2,Personal Auto,Agent
VP57424,No,Extended,F,Married,88,30,19,0,6,Personal Auto,Agent
VU19243,No,Premium,F,Divorced,111,5,71,0,1,Personal Auto,Web
TA82973,No,Basic,F,Divorced,104,28,23,2,6,Personal Auto,Call Center
GK71720,No,Extended,F,Single,86,34,80,0,5,Personal Auto,Call Center
OQ61223,Yes,Basic,M,Divorced,73,9,94,0,2,Personal Auto,Agent
LL62746,No,Basic,M,Married,118,33,1,0,9,Personal Auto,Call Center
JQ56711,No,Basic,F,Married,73,3,79,0,6,Personal Auto,Web
AW77988,No,Basic,M,Single,192,24,92,0,2,Personal Auto,Web
HF75891,No,Basic,F,Married,106,11,92,0,1,Personal Auto,Branch
MY97912,No,Extended,M,Divorced,127,19,40,0,2,Personal Auto,Call Center
IB87349,No,Premium,M,Married,113,5,56,0,1,Special Auto,Agent
AW73065,No,Basic,F,Single,74,35,59,0,1,Personal Auto,Agent
HI74419,Yes,Basic,M,Married,102,3,46,0,3,Personal Auto,Agent
PX70175,No,Extended,M,Married,99,9,85,0,5,Personal Auto,Web
KF75098,No,Basic,M,Married,65,19,51,2,4,Personal Auto,Agent
IS50283,No,Basic,F,Married,72,5,85,0,4,Corporate Auto,Agent
MY64920,No,Basic,F,Married,115,7,31,0,4,Personal Auto,Web
KN34250,Yes,Extended,F,Married,129,21,59,0,3,Corporate Auto,Branch
GN46207,Yes,Basic,F,Single,107,28,23,1,1,Personal Auto,Branch
KL57176,No,Basic,F,Divorced,115,12,45,1,1,Personal Auto,Web
MN94234,No,Extended,M,Married,94,34,59,4,1,Personal Auto,Branch
JY90595,No,Basic,M,Married,73,33,58,0,9,Personal Auto,Agent
HK26543,No,Basic,M,Married,64,32,41,1,8,Personal Auto,Branch
PN86062,No,Extended,M,Married,85,25,75,3,1,Corporate Auto,Branch
VW27730,No,Basic,F,Married,108,11,66,0,3,Corporate Auto,Branch
SH55671,No,Premium,F,Married,161,3,71,1,9,Personal Auto,Branch
MO56878,No,Basic,M,Single,109,28,52,3,2,Corporate Auto,Agent
QP80741,No,Basic,F,Married,61,17,71,3,2,Corporate Auto,Agent
SV35618,No,Premium,F,Divorced,147,3,87,1,1,Personal Auto,Agent
RX12347,No,Extended,M,Married,90,2,7,0,1,Personal Auto,Branch
FR55658,No,Extended,M,Divorced,87,33,39,0,1,Personal Auto,Branch
XS12556,No,Basic,F,Married,101,19,16,0,1,Corporate Auto,Call Center
ZU73588,Yes,Premium,M,Single,154,33,24,0,1,Personal Auto,Branch
WT43034,No,Premium,F,Married,165,16,43,0,3,Personal Auto,Call Center
VM13430,Yes,Basic,F,Married,107,2,74,0,3,Corporate Auto,Branch
TC78849,No,Basic,M,Married,64,34,44,0,1,Personal Auto,Branch
VC34764,Yes,Basic,M,Married,63,32,19,0,2,Personal Auto,Agent
WO90953,No,Basic,F,Married,67,25,16,0,3,Personal Auto,Branch
IU47468,No,Extended,F,Single,88,12,54,0,6,Special Auto,Web
KO46064,No,Basic,M,Married,69,12,68,0,1,Personal Auto,Agent
RB34917,No,Basic,F,Single,73,21,87,0,4,Personal Auto,Branch
BI38192,No,Basic,F,Married,67,9,40,0,2,Personal Auto,Agent
PU18983,No,Basic,F,Divorced,110,8,80,2,3,Personal Auto,Call Center
SW79912,No,Basic,M,Married,65,16,78,0,1,Personal Auto,Agent
ES39217,No,Extended,F,Married,99,22,46,1,7,Personal Auto,Web
OY51402,No,Basic,F,Married,103,14,88,0,4,Personal Auto,Agent
UA19178,No,Basic,F,Married,62,12,27,0,3,Personal Auto,Call Center
PR53785,No,Basic,F,Married,198,18,55,1,1,Personal Auto,Branch
RJ85627,No,Basic,F,Married,62,25,12,1,2,Personal Auto,Branch
CN90378,No,Extended,F,Married,88,22,72,3,5,Personal Auto,Agent
KI56154,Yes,Basic,M,Married,119,9,8,0,3,Personal Auto,Web
UI55951,Yes,Basic,M,Divorced,69,1,78,0,9,Personal Auto,Agent
FF28650,No,Basic,M,Divorced,118,32,84,0,3,Personal Auto,Web
FS55302,No,Basic,M,Married,62,19,18,1,1,Personal Auto,Call Center
TN79487,Yes,Basic,M,Divorced,65,1,36,1,3,Personal Auto,Agent
HG32616,No,Extended,M,Divorced,135,23,98,0,1,Personal Auto,Agent
UK41984,No,Basic,F,Divorced,112,3,51,2,1,Personal Auto,Agent
LZ52266,Yes,Extended,F,Married,96,31,34,0,1,Personal Auto,Agent
PM27367,No,Basic,F,Single,70,0,46,1,1,Special Auto,Branch
ZK21724,No,Basic,F,Single,111,4,85,0,1,Personal Auto,Call Center
QV59143,No,Premium,F,Married,106,11,15,0,6,Special Auto,Web
QE22757,Yes,Basic,M,Divorced,62,30,77,0,1,Personal Auto,Agent
ON77649,No,Basic,F,Married,73,11,51,0,1,Personal Auto,Agent
RN82884,Yes,Basic,F,Married,109,16,70,1,1,Personal Auto,Agent
CQ75652,No,Premium,M,Divorced,118,15,77,0,4,Personal Auto,Agent
FF58467,No,Basic,F,Divorced,63,5,90,0,3,Personal Auto,Call Center
BS83666,No,Basic,M,Divorced,62,6,4,0,2,Corporate Auto,Agent
WO29605,No,Basic,F,Married,61,20,9,0,1,Personal Auto,Call Center
TL77607,No,Basic,M,Married,74,11,14,0,2,Personal Auto,Branch
EZ50606,No,Basic,F,Married,108,8,55,0,2,Corporate Auto,Web
OS39723,No,Basic,F,Married,69,33,67,0,7,Personal Auto,Call Center
FN69743,Yes,Basic,M,Married,66,7,43,1,5,Corporate Auto,Agent
XW96958,No,Premium,M,Single,110,6,37,0,6,Corporate Auto,Agent
TU92578,No,Extended,M,Married,125,0,73,0,2,Personal Auto,Agent
IJ50779,Yes,Basic,M,Single,113,1,88,0,2,Personal Auto,Call Center
YE68736,No,Premium,F,Married,193,4,40,1,1,Personal Auto,Call Center
OB96537,No,Basic,M,Divorced,74,22,69,0,3,Special Auto,Web
EU68825,No,Basic,F,Married,100,23,19,1,3,Personal Auto,Agent
CC31456,No,Extended,M,Married,81,12,9,0,3,Special Auto,Web
DJ77787,No,Basic,F,Married,69,28,28,3,2,Personal Auto,Call Center
LN26837,Yes,Basic,M,Married,65,8,23,0,1,Personal Auto,Call Center
YI92916,No,Premium,M,Married,116,15,35,0,1,Corporate Auto,Call Center
NW54906,Yes,Basic,M,Married,118,1,59,0,2,Personal Auto,Branch
ME77513,No,Premium,F,Married,108,2,72,0,7,Corporate Auto,Agent
UK76891,No,Basic,F,Married,65,25,14,0,7,Corporate Auto,Agent
SI26888,No,Basic,F,Single,67,18,73,0,8,Personal Auto,Web
YD74948,Yes,Basic,F,Married,62,26,81,0,1,Personal Auto,Agent
CA86085,No,Basic,M,Single,72,20,90,0,9,Personal Auto,Branch
BW52697,No,Basic,F,Married,68,30,10,0,3,Personal Auto,Call Center
NL41409,No,Basic,F,Married,66,1,56,0,1,Personal Auto,Web
OD69005,No,Extended,F,Married,88,11,98,0,2,Personal Auto,Agent
ZZ91716,No,Extended,F,Married,89,17,56,0,1,Personal Auto,Web
UK70255,No,Extended,F,Single,128,16,38,0,2,Personal Auto,Web
QT25383,No,Extended,M,Single,84,25,31,2,5,Personal Auto,Branch
AW18068,No,Extended,M,Single,88,6,47,0,2,Personal Auto,Agent
NS45347,No,Basic,F,Married,73,3,25,0,5,Personal Auto,Agent
FV19421,No,Basic,M,Married,74,0,52,0,2,Personal Auto,Branch
XW89091,Yes,Basic,M,Married,62,15,7,0,2,Personal Auto,Branch
YC11951,Yes,Extended,M,Divorced,95,12,17,1,6,Corporate Auto,Agent
UY18770,Yes,Premium,F,Married,271,20,40,0,1,Personal Auto,Agent
RA49085,No,Basic,F,Married,71,6,97,1,1,Corporate Auto,Branch
BG84194,No,Basic,M,Married,103,5,7,2,1,Special Auto,Branch
GM62071,No,Basic,F,Married,188,34,54,3,2,Personal Auto,Call Center
MR67738,No,Basic,F,Married,67,19,91,0,1,Personal Auto,Branch
DM95829,No,Basic,M,Married,68,4,85,0,1,Personal Auto,Call Center
DB75522,No,Extended,F,Married,89,24,21,0,3,Special Auto,Branch
RZ27571,No,Basic,F,Married,68,18,30,0,1,Personal Auto,Agent
WW30771,No,Basic,M,Married,67,8,10,0,1,Personal Auto,Branch
QP65569,Yes,Premium,M,Single,103,6,28,0,2,Personal Auto,Agent
TN50051,No,Basic,F,Divorced,73,21,42,0,1,Personal Auto,Web
GT62080,No,Basic,M,Divorced,63,2,79,0,2,Personal Auto,Call Center
JA41698,No,Basic,M,Single,102,18,32,5,1,Corporate Auto,Call Center
NX18774,No,Basic,M,Divorced,107,17,74,0,6,Corporate Auto,Call Center
DA69469,No,Extended,F,Married,97,0,10,0,2,Personal Auto,Branch
CN23147,No,Premium,M,Married,112,1,4,1,2,Corporate Auto,Branch
RA68844,No,Extended,M,Single,131,6,52,0,6,Personal Auto,Web
GH42026,No,Basic,M,Single,111,4,40,0,9,Personal Auto,Branch
BD16530,No,Basic,F,Divorced,69,20,65,0,2,Personal Auto,Agent
JH91579,Yes,Extended,F,Divorced,95,13,20,0,5,Personal Auto,Call Center
WK23685,No,Extended,F,Married,83,32,26,1,5,Corporate Auto,Agent
ZJ18419,No,Extended,F,Married,78,27,10,0,8,Personal Auto,Branch
PI78084,No,Basic,M,Single,73,26,84,0,3,Personal Auto,Call Center
ZF40671,No,Premium,F,Married,107,24,99,0,2,Personal Auto,Call Center
UG34438,No,Extended,F,Married,137,7,42,0,3,Personal Auto,Branch
UK25655,No,Extended,F,Married,86,25,18,0,1,Personal Auto,Call Center
QR45101,No,Basic,M,Married,62,27,53,0,2,Corporate Auto,Branch
EL93539,Yes,Basic,M,Divorced,72,9,71,0,3,Special Auto,Branch
DG80424,No,Basic,F,Married,67,30,63,0,1,Personal Auto,Agent
DP46882,Yes,Extended,F,Married,78,10,63,0,1,Corporate Auto,Agent
WP41146,No,Basic,F,Married,72,4,11,1,7,Personal Auto,Branch
TK60799,No,Basic,F,Married,103,5,5,0,1,Personal Auto,Agent
DN29808,No,Basic,F,Married,72,18,11,0,1,Corporate Auto,Agent
SS59521,No,Basic,F,Married,68,2,28,1,4,Personal Auto,Agent
NG66579,No,Basic,M,Married,64,5,52,0,6,Personal Auto,Web
TC14209,No,Extended,F,Single,128,5,76,0,8,Personal Auto,Agent
ED50963,No,Basic,F,Married,68,1,88,1,1,Personal Auto,Branch
GP40701,No,Basic,F,Married,68,11,58,0,2,Personal Auto,Web
CP98451,No,Basic,F,Married,112,26,37,0,9,Personal Auto,Agent
NX52648,No,Extended,F,Married,95,15,90,0,1,Personal Auto,Branch
ZC32510,No,Premium,M,Married,118,26,6,3,3,Personal Auto,Branch
NG27780,No,Basic,M,Married,70,18,47,0,1,Corporate Auto,Agent
HN95240,No,Basic,F,Divorced,70,25,48,0,9,Corporate Auto,Agent
EB59129,No,Basic,F,Married,65,11,34,0,1,Personal Auto,Agent
RA70851,No,Extended,M,Married,92,27,26,0,3,Personal Auto,Branch
PM19162,No,Basic,M,Divorced,66,25,0,2,2,Personal Auto,Call Center
MS59005,No,Extended,M,Single,76,19,7,0,3,Personal Auto,Agent
SU71163,No,Basic,M,Married,74,30,82,4,1,Personal Auto,Branch
BD35676,No,Extended,M,Single,126,19,11,0,2,Personal Auto,Branch
NI44621,No,Extended,F,Married,125,11,73,1,3,Personal Auto,Agent
EW33419,Yes,Basic,F,Married,100,4,22,1,2,Corporate Auto,Call Center
HX44948,No,Basic,M,Married,72,16,76,0,3,Special Auto,Agent
DL36983,No,Premium,F,Divorced,110,11,71,3,7,Personal Auto,Agent
XR87264,No,Premium,F,Married,112,31,46,0,1,Personal Auto,Agent
NN99001,No,Extended,F,Married,87,11,10,0,9,Personal Auto,Web
XV95530,No,Basic,M,Married,71,35,62,0,2,Personal Auto,Web
OL97871,No,Extended,F,Married,94,30,0,1,7,Personal Auto,Agent
HQ23708,No,Basic,F,Married,71,2,20,0,2,Personal Auto,Web
WR63188,No,Basic,M,Married,66,22,32,1,2,Personal Auto,Agent
NG82219,Yes,Basic,F,Married,64,2,68,0,1,Personal Auto,Agent
GB33195,No,Basic,M,Single,64,11,85,0,1,Personal Auto,Branch
RE46783,Yes,Premium,F,Single,103,14,79,0,1,Personal Auto,Branch
RU94434,Yes,Premium,M,Single,103,6,28,0,2,Personal Auto,Agent
GI82355,No,Basic,M,Married,68,7,31,0,7,Corporate Auto,Web
VO26340,No,Extended,M,Single,93,30,70,0,6,Personal Auto,Agent
NV61299,Yes,Extended,F,Divorced,89,32,59,0,2,Corporate Auto,Web
PT64580,No,Basic,M,Married,103,20,41,0,1,Personal Auto,Agent
CY50337,No,Extended,F,Married,90,20,93,0,2,Personal Auto,Agent
TJ20375,No,Basic,F,Married,63,5,99,0,2,Personal Auto,Web
EP72155,Yes,Basic,F,Divorced,66,16,35,4,1,Personal Auto,Branch
JJ76159,No,Basic,M,Divorced,61,24,35,0,1,Corporate Auto,Web
BG15419,No,Basic,F,Married,118,27,86,0,2,Personal Auto,Agent
AO74776,No,Basic,F,Married,118,32,9,0,8,Personal Auto,Agent
HQ82233,No,Basic,M,Married,101,10,22,0,2,Personal Auto,Call Center
OL72737,No,Extended,F,Married,79,18,56,0,1,Personal Auto,Agent
ZQ59828,No,Basic,M,Married,106,1,49,0,1,Personal Auto,Agent
NZ15548,No,Premium,M,Married,103,28,43,0,1,Personal Auto,Branch
