,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income
78,1433984000.0,0.1254,287335000.0,1146649000.0,81411000.0,292805000.0,459751000.0,686898000.0,133114000.0,629896000.0,122011000.0,0.0,0.0,507885000.0,0.0,507885000.0,5.83,5.66,88032852.0,87179000.0,1.92,0.7996,0.5920000000000001,0.5321,0.354,0.3932,848545000.0,763010000.0,507885000.0
79,1273006000.0,0.0421,98124000.0,1174882000.0,0.0,306083000.0,429206000.0,745676000.0,61490000.0,684186000.0,78175000.0,0.0,0.0,606011000.0,0.0,606011000.0,2.83,2.77,213333428.0,214267000.0,0.009,0.9229,0.64,0.5858,0.476,0.512,814766000.0,745676000.0,606011000.0
80,31856000000.0,-0.1004,11770000000.0,20086000000.0,0.0,10307000000.0,11386000000.0,8700000000.0,919000000.0,8057000000.0,1623000000.0,42000000.0,251000000.0,6434000000.0,0.0,6434000000.0,1.51,1.5,4256513898.0,4259000000.0,1.56,0.6305,0.316,0.2818,0.2019999999999999,0.1952,10062000000.0,8976000000.0,6476000000.0
82,445125000.0,0.0322,21066000.0,424059000.0,0.0,52993000.0,222380000.0,201679000.0,97548000.0,132844000.0,792000.0,0.0,16439000.0,132052000.0,10352000.0,121700000.0,1.4,1.39,85695310.0,86321268.0,7.433,0.9527,0.962,0.5176,0.273,0.2717,428305000.0,230392000.0,132052000.0
83,38727000000.0,0.1885,20555000000.0,18172000000.0,369000000.0,401000000.0,7128000000.0,11044000000.0,735000000.0,9925000000.0,3668000000.0,48000000.0,0.0,6257000000.0,0.0,6257000000.0,5.36,5.32,1151241888.0,1166499000.0,1.16,0.4692,0.429,0.2753,0.162,0.1597,16616000000.0,10660000000.0,6305000000.0
84,10231000000.0,0.0774,7219000000.0,3012000000.0,0.0,280000000.0,2130000000.0,882000000.0,487000000.0,863000000.0,-10000000.0,4000000.0,0.0,873000000.0,98000000.0,775000000.0,0.85,0.85,913710098.0,909000000.0,0.0,0.2944,0.244,0.132,0.076,0.2063,2495000000.0,1350000000.0,877000000.0
85,59434000000.0,0.0779,32726000000.0,26708000000.0,0.0,8860000000.0,11904000000.0,14804000000.0,574000000.0,14261000000.0,1663000000.0,468000000.0,0.0,12598000000.0,0.0,12598000000.0,8.4,8.36,1487242596.0,1499000000.0,1.68,0.4494,0.3,0.2496,0.212,0.1654,17846000000.0,14835000000.0,13066000000.0
86,20571631000.0,0.6267,18237446000.0,2334185000.0,0.0,343934000.0,496914000.0,1837271000.0,0.0,2241002000.0,545171000.0,21682000.0,0.0,1695831000.0,0.0,1695831000.0,5.46,5.44,330285218.0,330285218.0,0.16,0.1135,0.113,0.1089,0.0819999999999999,0.0787,2332183000.0,2241002000.0,1717513000.0
87,166339000000.0,0.1737,119989000000.0,46350000000.0,1210000000.0,3838000000.0,25027000000.0,21323000000.0,748000000.0,20539000000.0,5715000000.0,36000000.0,0.0,14824000000.0,0.0,14824000000.0,7.81,7.74,1910774369.0,1910774369.0,4.48,0.2786,0.245,0.128,0.089,0.1155,40706000000.0,21287000000.0,14860000000.0
88,15451000000.0,0.18,8337000000.0,7114000000.0,1071000000.0,2764000000.0,4920000000.0,2194000000.0,0.0,2376000000.0,319000000.0,0.0,0.0,2057000000.0,0.0,2057000000.0,1.74,1.71,1178359088.0,1184000000.0,0.0,0.4604,0.204,0.1538,0.133,0.3018,3152000000.0,2376000000.0,2057000000.0
89,1798500000.0,-0.0029,1597300000.0,201200000.0,13000000.0,91800000.0,248500000.0,-47300000.0,137400000.0,-163600000.0,121000000.0,13100000.0,0.0,-284600000.0,0.0,-284600000.0,-0.3,-0.3,948524667.0,949030000.0,0.02,0.1119,0.2289999999999999,-0.0146,-0.158,-0.0237,412100000.0,-26200000.0,-297700000.0
90,500343000000.0,0.0298,373396000000.0,126947000000.0,0.0,106510000000.0,106510000000.0,20437000000.0,2330000000.0,14462000000.0,4600000000.0,661000000.0,0.0,9862000000.0,0.0,9862000000.0,3.29,3.28,2962381445.0,2995000000.0,2.04,0.2537,0.055,0.0336,0.02,0.0373,27321000000.0,16792000000.0,10523000000.0
91,2332400000.0,0.2499,1522800000.0,809600000.0,0.0,116800000.0,116800000.0,692800000.0,118900000.0,652900000.0,-475200000.0,0.0,-88200000.0,1128100000.0,0.0,1128100000.0,3.8,3.71,298018441.0,297176000.0,0.0,0.3471,0.369,0.3309,0.484,0.0782,860800000.0,771800000.0,1128100000.0
92,42294000000.0,0.0541,13509000000.0,28785000000.0,9752000000.0,10102000000.0,20486000000.0,8299000000.0,0.0,8728000000.0,2508000000.0,-27000000.0,0.0,6220000000.0,0.0,6220000000.0,2.34,2.32,2600376500.0,2600376500.0,1.99,0.6806,0.313,0.2064,0.147,0.1964,13247000000.0,8728000000.0,6193000000.0
93,25938000000.0,0.0016,15586000000.0,10352000000.0,0.0,6475000000.0,7040000000.0,3312000000.0,520000000.0,4154000000.0,773000000.0,14000000.0,0.0,3381000000.0,0.0,3381000000.0,2.3,2.28,1453835415.0,1453835415.0,0.96,0.3991,0.211,0.1802,0.13,0.1253,5485000000.0,4674000000.0,3395000000.0
94,11763096000.0,0.0894,6918875000.0,4844221000.0,0.0,2183842000.0,3522425000.0,1321796000.0,769513000.0,516884000.0,50112000.0,117122000.0,0.0,466772000.0,0.0,466772000.0,0.82,0.81,527197958.0,544253000.0,0.48,0.4118,0.21,0.1094,0.04,0.0222,2464441000.0,1286397000.0,583894000.0
95,2577800000.0,-0.0666,-2043000000.0,4620800000.0,-104200000.0,0.0,-234500000.0,4855300000.0,88000000.0,-414100000.0,-65900000.0,3400000.0,0.0,-348200000.0,0.0,-348200000.0,-0.42,-0.42,821532707.0,821532707.0,0.0559999999999999,1.7925,-0.127,-0.1265,-0.135,0.2164,-326100000.0,-326100000.0,-344800000.0
96,3212600000.0,-0.0274,2632900000.0,579700000.0,109200000.0,133000000.0,376000000.0,203700000.0,101200000.0,113200000.0,138800000.0,0.0,0.0,-25600000.0,0.0,-25600000.0,-0.02,-0.02,1247003940.0,1249500000.0,0.0,0.1804,0.307,0.0667,-0.008,-0.0378,986800000.0,214400000.0,-25600000.0
97,10132000000.0,0.1757,0.0,10132000000.0,0.0,4762000000.0,5570000000.0,4562000000.0,0.0,4562000000.0,1055000000.0,0.0,0.0,3507000000.0,178000000.0,3329000000.0,2.47,2.45,1350452801.0,1348000000.0,0.46,1.0,0.48,0.4503,0.3289999999999999,1.1731,4868000000.0,4562000000.0,3507000000.0
98,3048121000.0,0.1881,1976974000.0,1071147000.0,56147000.0,265822000.0,1333285000.0,-262138000.0,227124000.0,-561679000.0,79269000.0,28222000.0,0.0,-640948000.0,12305000.0,-653253000.0,-1.99,-1.99,357794566.0,334397000.0,0.24,0.3514,0.175,-0.1098,-0.214,-0.0437,533954000.0,-334555000.0,-612726000.0
99,645641000.0,0.7809999999999999,112256000.0,533385000.0,0.0,38618000.0,259102000.0,274283000.0,0.0,297989000.0,37967000.0,0.0,0.0,260022000.0,0.0,260022000.0,1.07,1.07,242600829.0,242308893.0,0.0,0.8261,0.74,0.4615,0.4029999999999999,-0.301,477762000.0,297989000.0,260022000.0
100,581644000.0,1.1759,77048000.0,504596000.0,29000.0,122472000.0,373117000.0,131479000.0,25152000.0,231933000.0,66475000.0,0.0,0.0,165458000.0,0.0,165458000.0,0.78,0.78,213186919.0,213128000.0,0.0,0.8675,0.8240000000000001,0.442,0.284,-0.5253,479440000.0,257085000.0,165458000.0
101,9714000000.0,0.4058,3892000000.0,5822000000.0,1797000000.0,815000000.0,2612000000.0,3210000000.0,61000000.0,3196000000.0,149000000.0,0.0,0.0,3047000000.0,0.0,3047000000.0,5.09,4.82,606000000.0,599000000.0,0.57,0.5993,0.356,0.3353,0.314,0.2997,3456000000.0,3257000000.0,3047000000.0
102,81581000000.0,0.0,20057000000.0,54595000000.0,10775000000.0,33315000000.0,34692000000.0,20219000000.0,1005000000.0,17999000000.0,-2702000000.0,0.0,0.0,15297000000.0,0.0,15297000000.0,5.7,5.61,2662000000.0,2681500000.0,3.54,0.6692,0.318,0.2329,0.188,0.2271,25933000000.0,19004000000.0,15297000000.0
103,20647000000.0,0.0814,12942000000.0,7705000000.0,2400000000.0,1473000000.0,4088000000.0,3617000000.0,676000000.0,2085000000.0,1410000000.0,0.0,0.0,675000000.0,0.0,675000000.0,2.27,2.2,299242061.0,297000000.0,2.0,0.3732,0.233,0.1337,0.033,0.1645,4817000000.0,2761000000.0,675000000.0
104,9823000000.0,0.0857,2813000000.0,7010000000.0,1113000000.0,3569000000.0,5504000000.0,1506000000.0,241000000.0,1422000000.0,-249000000.0,0.0,0.0,1671000000.0,0.0,1671000000.0,1.21,1.19,1383800781.0,1381000000.0,0.0,0.7136,0.26,0.1693,0.17,0.0008,2557000000.0,1663000000.0,1671000000.0
105,9005000000.0,0.0498,0.0,9005000000.0,0.0,4930000000.0,5673000000.0,3332000000.0,0.0,3323000000.0,548000000.0,9000000.0,0.0,2775000000.0,107000000.0,2668000000.0,5.79,5.74,449285214.0,460922000.0,1.8,1.0,0.449,0.369,0.296,0.247,4039000000.0,3323000000.0,2784000000.0
106,5878300000.0,0.0605,3639600000.0,2238700000.0,650700000.0,618000000.0,1391500000.0,847200000.0,128200000.0,752500000.0,125100000.0,2500000.0,0.0,627400000.0,0.0,627400000.0,1.48,1.44,420929115.0,423800000.0,0.0,0.3808,0.236,0.1498,0.107,0.1361,1389400000.0,880700000.0,629900000.0
107,24231443298.9691,-0.114,0.0,24231443298.9691,0.0,14829381443.299,14829381443.299,9402061855.6701,0.0,9405927835.0515,2986597938.1443,188659793.8144,0.0,6419329896.9072,0.0,6419329896.9072,0.6598,0.6572,2499212829.1237,1277909886.3402,0.1028,1.0,0.1098,0.3882,0.0683,0.2277,10325257731.9588,9405927835.0515,6607989690.7216
108,16392000000.0,0.0546,0.0,16392000000.0,0.0,8627000000.0,11211000000.0,5181000000.0,0.0,5204000000.0,938000000.0,-12000000.0,0.0,4266000000.0,169000000.0,4097000000.0,4.06,4.04,988777495.0,1002922000.0,1.04,1.0,0.3989999999999999,0.3175,0.25,0.2996,6543000000.0,5204000000.0,4254000000.0
110,7348000000.0,0.2482,4910000000.0,2438000000.0,0.0,431000000.0,1078000000.0,1360000000.0,478000000.0,712000000.0,672000000.0,246000000.0,0.0,40000000.0,0.0,40000000.0,0.11,0.11,379543642.0,382000000.0,1.0,0.3318,0.489,0.1619,0.005,0.0015,3595000000.0,1190000000.0,286000000.0
111,950528000.0,0.2415,643570000.0,306958000.0,0.0,211057000.0,219597000.0,87361000.0,21704000.0,65657000.0,33845000.0,0.0,0.0,31812000.0,0.0,31812000.0,0.53,0.5,60441045.0,60503860.0,0.0,0.3229,0.143,0.0919,0.033,-0.0676,136138000.0,87361000.0,31812000.0
112,604500000.0,0.5552,565300000.0,39200000.0,3000000.0,23200000.0,1085800000.0,-1046600000.0,69000000.0,-1250900000.0,-25200000.0,0.0,154900000.0,-1225700000.0,0.0,-1225700000.0,-2.12,-2.12,578635838.0,578700000.0,0.0,0.0648,-1.556,-1.9552,-2.028,0.0534,-940700000.0,-1181900000.0,-1225700000.0
113,902369000.0,0.417,224727000.0,677642000.0,301492000.0,99856000.0,731637000.0,-53995000.0,101176000.0,-50860000.0,43131000.0,0.0,0.0,-93991000.0,0.0,-93991000.0,-0.23,-0.23,433617302.0,404585000.0,0.0,0.7509999999999999,0.432,0.0558,-0.104,-1.0229,389530000.0,50316000.0,-93991000.0
114,44438000000.0,0.0802,17945000000.0,26493000000.0,0.0,10743000000.0,21229000000.0,5264000000.0,311000000.0,5151000000.0,1216000000.0,0.0,0.0,3935000000.0,0.0,3935000000.0,5.69,5.67,685618701.0,685618701.0,1.31,0.5962,0.175,0.1229,0.089,0.0415,7791000000.0,5462000000.0,3935000000.0
115,10939000000.0,0.0716,7001000000.0,3938000000.0,0.0,1279000000.0,1279000000.0,2659000000.0,0.0,3143000000.0,657000000.0,0.0,0.0,2486000000.0,0.0,2486000000.0,0.55,0.55,4593889328.0,4510664644.0,0.214,0.36,0.314,0.2873,0.2269999999999999,0.2748,3432000000.0,3143000000.0,2486000000.0
116,18881000000.0,0.0783,11089000000.0,7792000000.0,0.0,2450000000.0,4467000000.0,3325000000.0,194000000.0,3206000000.0,54000000.0,0.0,0.0,3152000000.0,0.0,3152000000.0,4.45,4.44,725174680.0,725174680.0,1.95,0.4127,0.287,0.1801,0.1669999999999999,0.1159,5417000000.0,3400000000.0,3152000000.0
118,95584000000.0,0.0761,61517000000.0,34067000000.0,1166000000.0,7086000000.0,11009000000.0,23058000000.0,5790000000.0,11857000000.0,4684000000.0,241000000.0,0.0,7173000000.0,0.0,7173000000.0,1.1,1.1,13044496930.0,13044496930.0,0.134,0.3564,0.31,0.1846,0.075,0.1499,29675000000.0,17647000000.0,7414000000.0
119,10553000000.0,0.5354,3935000000.0,6618000000.0,0.0,2620000000.0,4768000000.0,1850000000.0,729000000.0,935000000.0,341000000.0,87000000.0,0.0,594000000.0,0.0,594000000.0,0.86,0.86,523500227.0,498000000.0,0.0,0.6271,0.29,0.1577,0.0559999999999999,0.2302,3062000000.0,1664000000.0,681000000.0
120,1105775000.0,0.345,443996000.0,661779000.0,0.0,96138000.0,313287000.0,348492000.0,57904000.0,328844000.0,4249000.0,0.0,0.0,324595000.0,0.0,324595000.0,1.4,1.39,233882020.0,232339000.0,0.0,0.5985,0.542,0.3498,0.294,-0.1339,599425000.0,386748000.0,324595000.0
121,30578000000.0,0.1164,12706000000.0,17872000000.0,2300000000.0,9744000000.0,14222000000.0,3650000000.0,826000000.0,2907000000.0,539000000.0,0.0,-34000000.0,2368000000.0,0.0,2368000000.0,1.34,1.33,1756333032.0,1758000000.0,1.12,0.5845,0.2289999999999999,0.1221,0.077,0.1604,7011000000.0,3733000000.0,2368000000.0
122,6693000000.0,-0.0101,0.0,6693000000.0,0.0,3805000000.0,3928000000.0,2765000000.0,0.0,2765000000.0,572000000.0,0.0,0.0,2193000000.0,75000000.0,2118000000.0,3.11,3.06,655615619.0,673346168.0,0.74,1.0,0.467,0.4131,0.316,0.4152,3125000000.0,2765000000.0,2193000000.0
123,3326997000.0,0.4117,2325383000.0,1001614000.0,0.0,134071000.0,1323791000.0,-322177000.0,51578000.0,-367408000.0,-45987000.0,0.0,0.0,-321421000.0,0.0,-321421000.0,-1.47,-1.47,217413548.0,218643000.0,0.14,0.3011,0.18,-0.0949,-0.0969999999999999,0.0409999999999999,600488000.0,-315830000.0,-321421000.0
124,21142000000.0,0.0411,0.0,21142000000.0,0.0,10594000000.0,12464000000.0,8678000000.0,0.0,8650000000.0,1554000000.0,28000000.0,0.0,7096000000.0,312000000.0,6784000000.0,4.15,4.14,1616092910.0,1634000000.0,1.34,1.0,0.431,0.4091,0.321,0.4997,9117000000.0,8650000000.0,7124000000.0
125,101127000000.0,0.0758,81490000000.0,19637000000.0,3269000000.0,4567000000.0,7725000000.0,11912000000.0,475000000.0,11604000000.0,1144000000.0,0.0,0.0,10460000000.0,0.0,10460000000.0,18.05,17.85,567885369.0,567885369.0,6.84,0.1942,0.14,0.1194,0.103,0.1357,14193000000.0,12079000000.0,10460000000.0
126,11896772680.4124,0.067,10311881443.299,1584891237.1134,0.0,426000000.0,437573711.3402,1147317525.7732,407046649.4845,550236340.2062,-43544072.1649,5802577.3196,0.0,593780412.3711,0.0,593780412.3711,0.3479,0.3454,443211012.3711,443211012.3711,0.0253,0.1332,0.0312,0.0805,0.0129,0.1362,1444863917.5258,957282989.6907,599582989.6907
127,7658000000.0,0.0921,3047000000.0,4611000000.0,0.0,2338000000.0,4323000000.0,288000000.0,92000000.0,219000000.0,31000000.0,0.0,0.0,188000000.0,0.0,188000000.0,0.6,0.6,304786233.0,304786233.0,0.0,0.6021,0.105,0.0406,0.025,0.0134,802000000.0,311000000.0,188000000.0
128,1932600000.0,0.1908,578000000.0,1354600000.0,300000.0,221700000.0,2615000000.0,-1260400000.0,159000000.0,-1329000000.0,-317400000.0,0.0,0.0,-1011600000.0,0.0,-1011600000.0,-4.25,-4.25,236770924.0,237900000.0,0.0,0.7009,-0.162,-0.6054,-0.523,-0.2502,-312900000.0,-1170000000.0,-1011600000.0
129,10746000000.0,0.0825,2382000000.0,8364000000.0,1285000000.0,4522000000.0,6142000000.0,2222000000.0,0.0,2720000000.0,190000000.0,0.0,-2000000.0,2530000000.0,0.0,2530000000.0,2.58,2.55,962827199.0,980000000.0,0.0,0.7783,0.318,0.2531,0.235,0.1868,3416000000.0,2720000000.0,2530000000.0
130,4275000000.0,0.0407,0.0,4275000000.0,0.0,2647000000.0,2647000000.0,1628000000.0,0.0,1628000000.0,235000000.0,0.0,0.0,1393000000.0,70000000.0,1323000000.0,1.22,1.2,1061529259.0,1081542000.0,0.5,1.0,0.496,0.3808,0.309,0.3779999999999999,2121000000.0,1628000000.0,1393000000.0
131,28495402298.8506,-0.0843,0.0,28495402298.8506,0.0,26551724137.931,26965517241.3793,1529885057.4713,0.0,1443678160.9195,1136781609.1954,86206896.5517,0.0,306896551.7241,0.0,306896551.7241,-0.0115,-0.0115,2375174759.7701,2416321839.0805,0.1483,1.0,0.0586,0.0507,0.0126,-2.1853,1443678160.9195,1443678160.9195,391954022.9885
132,2409170000.0,0.047,947230000.0,1461940000.0,714444000.0,238166000.0,1032245000.0,429695000.0,685000.0,538893000.0,18062000.0,0.0,-87689000.0,520831000.0,0.0,520831000.0,1.05,1.02,491200000.0,498008000.0,0.24,0.6068,0.26,0.2239999999999999,0.216,0.2235,626635000.0,539578000.0,520831000.0
133,131537000000.0,0.1127,100745000000.0,30792000000.0,0.0,24694000000.0,24503000000.0,6289000000.0,616000000.0,6022000000.0,998000000.0,7000000.0,0.0,5024000000.0,0.0,5024000000.0,5.07,5.05,992411822.0,991000000.0,1.64,0.2341,0.064,0.0505,0.038,0.0524,8408000000.0,6638000000.0,5031000000.0
134,76569000.0,0.5845,32987000.0,43582000.0,14514000.0,43629000.0,58143000.0,-14561000.0,3701000.0,-48190000.0,-1434000.0,-25000.0,0.0,-46756000.0,0.0,-46756000.0,-1.31,-1.31,38901745.0,35638956.0,0.0,0.5692,-0.526,-0.581,-0.611,-0.0789,-40274000.0,-44489000.0,-46781000.0
135,5344066000.0,1.2033,2549111000.0,2794955000.0,0.0,1495126000.0,2225912000.0,569043000.0,30170000.0,550653000.0,131389000.0,1385000.0,0.0,419264000.0,0.0,419264000.0,2.37,2.36,174539545.0,177018000.0,0.24,0.523,0.1889999999999999,0.1087,0.078,0.0658,1010912000.0,580823000.0,420649000.0
136,4547002000.0,0.0409,3743920000.0,803082000.0,0.0,444154000.0,447998000.0,355084000.0,0.0,367965000.0,197600000.0,0.0,0.0,170365000.0,0.0,170365000.0,1.93,1.71,88387928.0,87773000.0,0.1,0.1766,0.081,0.0809,0.037,0.0471,370495000.0,367965000.0,170365000.0
138,31979000000.0,0.1915,21721000000.0,10258000000.0,0.0,6769500000.0,6927900000.0,3330100000.0,166500000.0,3157900000.0,542600000.0,5700000.0,0.0,2615300000.0,21400000.0,2593900000.0,4.45,4.42,583144753.0,582400000.0,1.125,0.3208,0.1119999999999999,0.104,0.081,0.1885,3586800000.0,3324400000.0,2621000000.0
139,25364000000.0,-0.0083,13110000000.0,12254000000.0,0.0,2756000000.0,3139000000.0,9115000000.0,665000000.0,9337000000.0,2374000000.0,4000000.0,0.0,6963000000.0,0.0,6963000000.0,3.69,3.68,1879045481.0,1879045481.0,3.0,0.4831,0.4029999999999999,0.3943,0.275,0.3214,10229000000.0,10002000000.0,6967000000.0
140,29953000000.0,0.0082,9067000000.0,20886000000.0,2256000000.0,10238000000.0,14246000000.0,6640000000.0,1146000000.0,5684000000.0,2580000000.0,-9000000.0,0.0,3104000000.0,0.0,3104000000.0,2.29,2.27,1355373428.0,1356700000.0,1.84,0.6973,0.316,0.228,0.104,0.1207,9474000000.0,6830000000.0,3095000000.0
141,3018000000.0,0.0151,1799000000.0,1219000000.0,0.0,188000000.0,2470000000.0,-1251000000.0,620000000.0,-1768000000.0,228000000.0,-7000000.0,0.0,-1996000000.0,0.0,-1996000000.0,-4.27,-4.27,461906035.0,468000000.0,0.0,0.4039,-0.109,-0.3804,-0.6609999999999999,0.1239,-330000000.0,-1148000000.0,-2003000000.0
142,24959390862.9442,-0.0144,0.0,24959390862.9442,0.0,14068527918.7817,20612944162.4365,4346446700.5076,0.0,3192893401.0152,1423857868.0203,-1241116751.269,0.0,1769035532.9949,0.0,1769035532.9949,0.4772,0.467,21325639529.1878,21325639529.1878,0.165,1.0,0.2437,0.1279,0.0901,0.362,4793147208.1218,3192893401.0152,3010152284.2640004
143,891045000.0,1.0727,140937000.0,750108000.0,9968000.0,63304000.0,467393000.0,282715000.0,26358000.0,259339000.0,59440000.0,12837000.0,0.0,199899000.0,0.0,199899000.0,0.76,0.75,276260570.0,276260570.0,0.0,0.8418,0.687,0.3206,0.2239999999999999,-0.4474,612159000.0,285697000.0,212736000.0
144,1473625000.0,0.3043,542538000.0,931087000.0,0.0,71495000.0,472555000.0,458532000.0,69688000.0,409931000.0,87233000.0,0.0,0.0,322698000.0,0.0,322698000.0,0.75,0.71,460546469.0,432483000.0,0.0,0.6318,0.472,0.3255,0.2189999999999999,0.1298,696068000.0,479619000.0,322698000.0
145,17275399000.0,0.5413,7675175000.0,9600224000.0,148999000.0,426969000.0,5130878000.0,4469346000.0,245052000.0,4240998000.0,821958000.0,0.0,0.0,3419040000.0,0.0,3419040000.0,5.93,5.89,579903041.0,576578000.0,0.758,0.5557,0.4589999999999999,0.2597,0.198,0.098,7921458000.0,4486050000.0,3419040000.0
146,30852000000.0,0.0686,21282000000.0,9570000000.0,1663000000.0,4851000000.0,7434000000.0,2136000000.0,552000000.0,164000000.0,-1744000000.0,0.0,104000000.0,1908000000.0,0.0,1908000000.0,1.25,1.23,1471648283.0,1529000000.0,0.375,0.3102,0.107,0.0232,0.062,0.0357,3292000000.0,716000000.0,1908000000.0
147,15784000000.0,0.055,5507000000.0,10277000000.0,1559000000.0,1684000000.0,3564000000.0,6713000000.0,125000000.0,6686000000.0,1106000000.0,0.0,0.0,5580000000.0,0.0,5580000000.0,5.71,5.59,960543238.0,970000000.0,2.63,0.6511,0.492,0.4315,0.354,0.3838,7765000000.0,6811000000.0,5580000000.0
148,2321947000.0,0.7948,1062220000.0,1259727000.0,27432000.0,121346000.0,1140715000.0,119012000.0,159085000.0,-41139000.0,-5843000.0,15796000.0,0.0,-35296000.0,0.0,-35296000.0,-0.11,-0.11,318434087.0,307480000.0,0.0,0.5425,0.325,0.0508,-0.015,0.0778,754242000.0,117946000.0,-19500000.0
149,12593196000.0,0.0344,9526630000.0,3066566000.0,0.0,0.0,1246030000.0,1820536000.0,469620000.0,1514606000.0,362903000.0,3329000.0,0.0,1151703000.0,1100000.0,1151703000.0,2.8,2.78,411361477.0,411485000.0,3.245,0.2435,0.192,0.1576,0.091,0.0036,2412783000.0,1984226000.0,1155032000.0
150,194579000000.0,0.053,163041000000.0,31538000000.0,0.0,21368000000.0,27517000000.0,4021000000.0,2619000000.0,1408000000.0,2002000000.0,-2000000.0,0.0,-594000000.0,0.0,-594000000.0,-0.57,-0.57,1018799080.0,1044000000.0,2.0,0.1621,0.035,0.0207,-0.003,0.0351,6745000000.0,4027000000.0,-596000000.0
151,6466000000.0,0.1994,3076000000.0,3390000000.0,362000000.0,473000000.0,2718000000.0,672000000.0,399000000.0,53000000.0,335000000.0,167000000.0,0.0,-282000000.0,46000000.0,-328000000.0,-1.1,-1.1,296253136.0,298200000.0,1.0,0.5243,0.361,0.0699,-0.051,-0.0244,2335000000.0,452000000.0,-115000000.0
152,2660100000.0,0.1919,893900000.0,1766200000.0,434000000.0,625400000.0,1293500000.0,472700000.0,98400000.0,68100000.0,-9000000.0,4900000.0,0.0,77100000.0,0.0,77100000.0,0.5,0.45,173516600.0,155234000.0,0.0,0.664,0.151,0.0626,0.0289999999999999,0.1775,400600000.0,166500000.0,82000000.0
153,6833259000.0,-0.0436,0.0,6833259000.0,0.0,3269564000.0,3348050000.0,3485209000.0,163990000.0,1791178000.0,249390000.0,1721763000.0,0.0,1541788000.0,0.0,1541788000.0,2.27,2.26,662286997.0,678850245.0,2.42,1.0,0.295,0.2861,0.226,0.004,2014189000.0,1955168000.0,3263551000.0
154,6515000000.0,-0.0087,2805000000.0,3710000000.0,0.0,1958000000.0,4185000000.0,-475000000.0,394000000.0,-894000000.0,-182000000.0,12000000.0,0.0,-712000000.0,0.0,-712000000.0,-2.0,-2.0,354983320.0,355601564.0,1.39,0.5695,0.027,-0.0767,-0.109,0.0832,175000000.0,-500000000.0,-700000000.0
156,506142000.0,0.2698,135248000.0,370894000.0,136791000.0,388124000.0,524915000.0,-154021000.0,1013000.0,-154245000.0,715000.0,0.0,0.0,-154960000.0,0.0,-154960000.0,-1.16,-1.16,136142217.0,133932000.0,0.0,0.7328,-0.223,-0.3027,-0.306,0.0468,-113120000.0,-153232000.0,-154960000.0
